word	k	p	sqrt_kp	sum	DF	DFtoWF	cluster	pq
row	0.405806657584236	0.448005778349006	0.604473507090086	9	5	0.555555555555556	8	0.811613166907865
yonder	0.382727753965147	0.496007471728373	0.626501353283118	7	4	0.571428571428571	10	0.984156398963616
strangely	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
sits	31.4359949556921	0.99122093223154	31.4516183652096	5	5	1	12	112.907310704752
decked	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
hear	1.26236624497158	0.415233541617703	1.32890459797836	32	12	0.375	1	0.710084403210145
crooked	0.0783946326547813	0.220092213582539	0.233637113722841	5	2	0.4	6	0.282202867333254
naked	1.33574707310293	0.774508645421316	1.54404788952137	7	5	0.714285714285714	9	3.43475982424441
wall	0.340079543711362	0.243674609481874	0.418367555335105	19	7	0.368421052631579	6	0.32218224131672
holy	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
fluttered	0.163012092565516	0.328427591193852	0.366657367279023	6	3	0.5	8	0.489042710640385
organ	0.289894158420348	0.42708066663664	0.51617489177704	7	4	0.571428571428571	10	0.745446421103362
sick	0.26459137312342	0.487843091734986	0.554977005726261	5	3	0.6	10	0.952526625849109
streamed	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
roses	0.293359490994179	0.186719634858797	0.347741301829631	23	8	0.347826086956522	4	0.22958827344415
birds	0.157513933616905	0.191118298831855	0.247662761496058	12	4	0.333333333333333	4	0.23627472170016
crept	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
husband	0.178553686469762	0.348815328086229	0.391859097201846	6	3	0.5	8	0.535662682386385
weather	2.06092561761412	0.78766956052705	2.20631768744191	10	7	0.7	9	3.70964032515646
opened	0.333650163834692	0.261052088926393	0.423639734868851	17	6	0.352941176470588	4	0.35327535948659
castle	0.595374294192703	0.572574881746525	0.826022121612071	8	5	0.625	10	1.33959109395853
size	0.233450826364361	0.456644535850779	0.512858187467624	5	3	0.6	10	0.840415834532531
lively	0.26459137312342	0.487843091734986	0.554977005726261	5	3	0.6	10	0.952526625849109
gets	0.572215818866319	0.631898852497187	0.852482904900804	6	4	0.666666666666667	10	1.71664461462283
heat	0.26459137312342	0.487843091734986	0.554977005726261	5	3	0.6	10	0.952526625849109
ceiling	0.178553686469762	0.348815328086229	0.391859097201846	6	3	0.5	8	0.535662682386385
highest	0.20970376311847	0.295481904947136	0.362333029707803	9	4	0.444444444444444	6	0.419409958412727
boots	1.00570588417817	0.546864201336931	1.14477280723054	15	8	0.533333333333333	8	1.20684395925106
loud	0.140744801827454	0.265738963657996	0.300709654064307	7	3	0.428571428571429	6	0.361913475597009
beheld	0.233450826364361	0.456644535850779	0.512858187467624	5	3	0.6	10	0.840415834532531
won	1.60136300787704	0.782753747173583	1.7824328631708	8	6	0.75	9	3.60307133950437
copying	0.0170405842338398	0.0329224021484428	0.0370710948618243	9	1	0.111111111111111	7	0.034043185595016
clerk	0.0129032322277622	0.0109656962926616	0.0169333959118203	21	1	0.0476190476190476	7	0.0110872759939238
papers	0.0224046056488293	0.0746052115891351	0.0778967518612886	5	1	0.2	5	0.0806198743751853
sharp	0.163012092565516	0.328427591193852	0.366657367279023	6	3	0.5	8	0.489042710640385
eye	0.136074872550275	0.158543856815233	0.208931868017836	13	4	0.307692307692308	4	0.188416066718785
shoemaker	0.0783946326547813	0.220092213582539	0.233637113722841	5	2	0.4	6	0.282202867333254
beside	0.281542794624308	0.296921114385974	0.409180270019308	12	5	0.416666666666667	6	0.422315504648758
stuck	31.4359949556921	0.99122093223154	31.4516183652096	5	5	1	12	112.907310704752
pocket	0.020374556804601	0.0576029115501674	0.0611000653358106	6	1	0.166666666666667	5	0.0611238216418087
arm	1.06538428699859	0.680589016530427	1.2642171840334	9	6	0.666666666666667	10	2.13076272186257
clear	0.405806657584236	0.448005778349006	0.604473507090086	9	5	0.555555555555556	8	0.811613166907865
met	0.26459137312342	0.487843091734986	0.554977005726261	5	3	0.6	10	0.952526625849109
friend	0.140744801827454	0.265738963657996	0.300709654064307	7	3	0.428571428571429	6	0.361913475597009
leg	0.178553686469762	0.348815328086229	0.391859097201846	6	3	0.5	8	0.535662682386385
fast	0.234638919632988	0.208840017917788	0.314117136893927	16	6	0.375	6	0.263966862135965
coming	0.26459137312342	0.487843091734986	0.554977005726261	5	3	0.6	10	0.952526625849109
morrow	0.143316217396424	0.269288444198139	0.305050494750416	7	3	0.428571428571429	6	0.368529061925988
sit	0.445283547536463	0.381395809460317	0.58629361345707	13	6	0.461538461538462	8	0.6165425570874
everybody	1.15789305911225	0.598184052831742	1.30328066716365	14	8	0.571428571428571	10	1.48870162333616
kept	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
green	0.820483924026202	0.274671817920381	0.865238971120188	39	12	0.307692307692308	4	0.378686261897143
further	1.33574707310293	0.774508645421316	1.54404788952137	7	5	0.714285714285714	9	3.43475982424441
garden	0.377149862766508	0.207086522895441	0.43026369466842	26	8	0.307692307692308	4	0.261171652235813
lived	1.19612879399698	0.472878908795864	1.28621092912968	24	11	0.458333333333333	8	0.897097302093598
winter	0.341421872995402	0.226394810396566	0.409662672859251	21	7	0.333333333333333	4	0.292649032657887
covered	1.69480448200753	0.772188279544095	1.86242770901264	9	6	0.666666666666667	9	3.38958978053792
stove	0.595374294192703	0.572574881746525	0.826022121612071	8	5	0.625	10	1.33959109395853
frozen	0.476754188198377	0.517536548242365	0.703660880489541	8	5	0.625	10	1.07269586194966
spring	0.681388270493022	0.433929161353374	0.80782701875978	16	8	0.5	8	0.766563355199184
songs	0.572215818866319	0.631898852497187	0.852482904900804	6	4	0.666666666666667	10	1.71664461462283
ice	0.0594018890998305	0.0463509301518246	0.0753458237367399	22	3	0.136363636363636	7	0.0486037596190429
fresh	0.759426778235997	0.383230420697577	0.850643630934805	22	9	0.409090909090909	6	0.621351041876963
lands	0.165025543254698	0.141651635376945	0.217482449249293	18	5	0.277777777777778	4	0.165028141504238
summer	0.265587925142203	0.209854756178896	0.338490715784413	18	6	0.333333333333333	4	0.265590102351371
ran	0.866798197864489	0.342139919313542	0.931879198291818	30	11	0.366666666666667	6	0.520080073800083
letter	0.0694309571737822	0.172387577217182	0.185844382731568	6	2	0.333333333333333	4	0.20829505753132
hem	0.304772546775298	0.406793149309586	0.50829811291516	8	4	0.5	8	0.685752615358594
flowers	0.306518997246675	0.0896907319948201	0.319371763120777	56	9	0.160714285714286	5	0.0985277588037363
related	0.545658756240838	0.45009216333777	0.707337567050113	12	6	0.5	8	0.81848654143518
birth	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
leaves	0.417230310298148	0.272996261328004	0.49860614770634	20	7	0.35	4	0.375508744737243
bosom	0.20970376311847	0.295481904947136	0.362333029707803	9	4	0.444444444444444	6	0.419409958412727
fair	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
longing	0.193019142599568	0.366711509553614	0.414407674457125	6	3	0.5	8	0.579059173008388
rolled	0.233450826364361	0.456644535850779	0.512858187467624	5	3	0.6	10	0.840415834532531
stick	0.178553686469762	0.348815328086229	0.391859097201846	6	3	0.5	8	0.535662682386385
thrown	0.233450826364361	0.456644535850779	0.512858187467624	5	3	0.6	10	0.840415834532531
withered	0.289894158420348	0.42708066663664	0.51617489177704	7	4	0.571428571428571	10	0.745446421103362
coat	31.4359949556921	0.99122093223154	31.4516183652096	5	5	1	12	112.907310704752
became	1.44504286601413	0.5532929521912	1.54734675349864	21	10	0.476190476190476	1	1.23860358797836
laughed	0.167559264016715	0.215187570743482	0.272730265207777	11	4	0.363636363636364	6	0.274189809847096
flew	0.230099540771701	0.0982838075102473	0.250210921987948	38	8	0.210526315789474	5	0.108996387476278
song	0.754350668158687	0.601387110596978	0.964733842748164	9	6	0.666666666666667	10	1.50869960953254
former	1.33574707310293	0.774508645421316	1.54404788952137	7	5	0.714285714285714	9	3.43475982424441
pleasant	14.0382733797854	0.976792119226105	14.0722152602131	6	5	0.833333333333333	11	42.0888115008253
grass	0.414458074523974	0.42727054113401	0.595260960301505	10	5	0.5	8	0.746025081335977
branches	0.288582083483955	0.184237483941163	0.342378546928558	23	7	0.304347826086957	4	0.225846959518638
family	0.668445065507147	0.462200724267627	0.812679712503255	14	7	0.5	8	0.859429800529582
story	0.337083273348891	0.128912757377819	0.360892826454553	41	9	0.219512195121951	5	0.147990638675594
cage	0.0525409346814857	0.105722049299869	0.118058043035483	8	2	0.25	5	0.118220570256818
polly	0.0224046056488293	0.0746052115891351	0.0778967518612886	5	1	0.2	5	0.0806198743751853
parrot	0.0189452947074842	0.0464247644640053	0.0501416288835115	7	1	0.142857142857143	5	0.048684951888364
backwards	0.233450826364361	0.456644535850779	0.512858187467624	5	3	0.6	10	0.840415834532531
forwards	0.572215818866319	0.631898852497187	0.852482904900804	6	4	0.666666666666667	10	1.71664461462283
inside	0.255246733482697	0.364799558355172	0.44522984258663	8	4	0.5	8	0.574306210194905
brass	0.178553686469762	0.348815328086229	0.391859097201846	6	3	0.5	8	0.535662682386385
canary	0.0178829195980549	0.0386840395379119	0.0426175284163832	8	1	0.125	7	0.040240712865432
yellow	0.20970376311847	0.295481904947136	0.362333029707803	9	4	0.444444444444444	6	0.419409958412727
fragrant	0.0827980659687237	0.229630699488581	0.244101982531434	5	2	0.4	6	0.298078725795717
human	0.422856921799505	0.369281174569533	0.561405880094968	13	6	0.461538461538462	8	0.58549255179992
beneath	0.233450826364361	0.456644535850779	0.512858187467624	5	3	0.6	10	0.840415834532531
trees	0.257761607597665	0.130184067391911	0.288771428216218	31	7	0.225806451612903	5	0.14966852469759
lakes	0.572215818866319	0.631898852497187	0.852482904900804	6	4	0.666666666666667	10	1.71664461462283
plants	0.151119332278891	0.279847869155329	0.31804383732309	7	3	0.428571428571429	6	0.38859548860474
stories	0.595374294192703	0.572574881746525	0.826022121612071	8	5	0.625	10	1.33959109395853
fairy	0.124659475464236	0.138138861110646	0.186070765495187	14	4	0.285714285714286	4	0.160279718944818
whatever	31.4359949556921	0.99122093223154	31.4516183652096	5	5	1	12	112.907310704752
laugh	0.452735288212549	0.57594866322379	0.732588632086365	6	4	0.666666666666667	10	1.35820504093292
amusing	1.06538428699859	0.680589016530427	1.2642171840334	9	6	0.666666666666667	10	2.13076272186257
afraid	0.827951206948913	0.598445164728503	1.02158691077905	10	6	0.6	10	1.49031990692849
thy	0.150643620184559	0.105464371200032	0.183891908182301	23	5	0.217391304347826	5	0.117898457931199
dog	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
woods	0.399591699810998	0.356201368997424	0.535306399955653	13	6	0.461538461538462	8	0.553280718293417
farewell	0.1125778473189	0.20210905568057	0.23134788111208	8	3	0.375	6	0.253304110191351
led	0.0827980659687237	0.229630699488581	0.244101982531434	5	2	0.4	6	0.298078725795717
creeping	14.0382733797854	0.976792119226105	14.0722152602131	6	5	0.833333333333333	11	42.0888115008253
frightened	0.163012092565516	0.328427591193852	0.366657367279023	6	3	0.5	8	0.489042710640385
someone	1.33574707310293	0.774508645421316	1.54404788952137	7	5	0.714285714285714	9	3.43475982424441
shining	0.175830741648689	0.240408557474846	0.297846813338441	10	4	0.4	6	0.316497190483928
walls	0.49192274052977	0.371191081017357	0.616255467543415	15	7	0.466666666666667	8	0.590308231661075
apple	27.8448345579729	0.98624784895684	27.862295246093	7	6	0.857142857142857	12	71.7158970885041
narrow	31.4359949556921	0.99122093223154	31.4516183652096	5	5	1	12	112.907310704752
travel	0.0694309571737822	0.172387577217182	0.185844382731568	6	2	0.333333333333333	4	0.20829505753132
otherwise	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
terribly	1.33574707310293	0.774508645421316	1.54404788952137	7	5	0.714285714285714	9	3.43475982424441
carriage	0.114077801777056	0.107774132421543	0.156936319816357	17	4	0.235294117647059	5	0.12079243198143
grand	0.119472985265935	0.211865900447469	0.243230248901676	8	3	0.375	6	0.268819608957102
blew	0.595374294192703	0.572574881746525	0.826022121612071	8	5	0.625	10	1.33959109395853
lake	0.108585541853107	0.178425700210373	0.208869697168102	9	3	0.333333333333333	4	0.217175367165283
anyone	0.0960615522558008	0.14741848607794	0.175954630116135	10	3	0.3	4	0.172908377287918
horses	0.26459137312342	0.487843091734986	0.554977005726261	5	3	0.6	10	0.952526625849109
son	0.0758842525696022	0.0950835917583446	0.121652411442251	13	3	0.230769230769231	5	0.105074447642188
fastened	0.0655623607990633	0.164361279249107	0.17695494700615	6	2	0.333333333333333	4	0.196689400775271
stone	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
torn	31.4359949556921	0.99122093223154	31.4516183652096	5	5	1	12	112.907310704752
dish	0.131063517226486	0.25206916372998	0.284106509695411	7	3	0.428571428571429	6	0.337022023302403
chamber	5.28709031617688	0.922452357256228	5.36695839026342	8	6	0.75	9	11.8952984851408
whither	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
tears	0.30789919741811	0.257271983727996	0.401236575329386	16	6	0.375	6	0.346387881016429
coffin	0.151119332278891	0.279847869155329	0.31804383732309	7	3	0.428571428571429	6	0.38859548860474
brilliant	31.4359949556921	0.99122093223154	31.4516183652096	5	5	1	12	112.907310704752
near	39.3469875748313	0.980601045513266	39.3592048906528	14	9	0.642857142857143	12	50.5491698629361
grave	0.595374294192703	0.572574881746525	0.826022121612071	8	5	0.625	10	1.33959109395853
stranger	0.0434175554907055	0.066343282185732	0.079287547672785	11	2	0.181818181818182	5	0.0710574678250531
lies	14.0382733797854	0.976792119226105	14.0722152602131	6	5	0.833333333333333	11	42.0888115008253
bent	1.06538428699859	0.680589016530427	1.2642171840334	9	6	0.666666666666667	10	2.13076272186257
happiness	0.233450826364361	0.456644535850779	0.512858187467624	5	3	0.6	10	0.840415834532531
lying	27.8448345579729	0.98624784895684	27.862295246093	7	6	0.857142857142857	12	71.7158970885041
youth	0.233450826364361	0.456644535850779	0.512858187467624	5	3	0.6	10	0.840415834532531
fir	0.0120735673096054	0.00802614326662125	0.0144979310012119	27	1	0.037037037037037	7	0.00809108346166677
grown	1.61833408654738	0.691431320117864	1.75985297287048	13	8	0.615384615384615	10	2.24076960883383
red	0.158114012202034	0.0492070756151338	0.165594013011397	55	7	0.127272727272727	7	0.0517537250784331
along	0.563232844969963	0.360300244324805	0.668616110868914	18	8	0.444444444444444	6	0.563233362414703
jump	0.203351783154239	0.289119274757806	0.353471219123267	9	4	0.444444444444444	6	0.40670574470746
past	0.604481076546466	0.455626522266409	0.756962944730689	13	7	0.538461538461538	8	0.836974137982133
third	0.163012092565516	0.328427591193852	0.366657367279023	6	3	0.5	8	0.489042710640385
grow	0.827951206948913	0.598445164728503	1.02158691077905	10	6	0.6	10	1.49031990692849
older	0.452735288212549	0.57594866322379	0.732588632086365	6	4	0.666666666666667	10	1.35820504093292
tall	0.334737463226586	0.462586439213901	0.570995081442884	7	4	0.571428571428571	10	0.860764359085496
autumn	0.178553686469762	0.348815328086229	0.391859097201846	6	3	0.5	8	0.535662682386385
largest	0.452735288212549	0.57594866322379	0.732588632086365	6	4	0.666666666666667	10	1.35820504093292
trembled	0.382727753965147	0.496007471728373	0.626501353283118	7	4	0.571428571428571	10	0.984156398963616
noise	31.4359949556921	0.99122093223154	31.4516183652096	5	5	1	12	112.907310704752
recognised	0.0655623607990633	0.164361279249107	0.17695494700615	6	2	0.333333333333333	4	0.196689400775271
swallows	0.0827980659687237	0.229630699488581	0.244101982531434	5	2	0.4	6	0.298078725795717
lifted	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
kissed	0.233082322829324	0.189025583087847	0.300096718204671	18	6	0.333333333333333	4	0.233084520480407
christmas	0.147027743941683	0.180693608872964	0.232953509902978	12	4	0.333333333333333	4	0.220544610453242
peeped	0.176194856031267	0.223795785535653	0.28483184673663	11	4	0.363636363636364	6	0.288320755498723
splendor	0.1125778473189	0.20210905568057	0.23134788111208	8	3	0.375	6	0.253304110191351
planted	0.414458074523974	0.42727054113401	0.595260960301505	10	5	0.5	8	0.746025081335977
apples	0.382727753965147	0.496007471728373	0.626501353283118	7	4	0.571428571428571	10	0.984156398963616
hanging	0.595374294192703	0.572574881746525	0.826022121612071	8	5	0.625	10	1.33959109395853
chairs	0.452735288212549	0.57594866322379	0.732588632086365	6	4	0.666666666666667	10	1.35820504093292
silken	0.26459137312342	0.487843091734986	0.554977005726261	5	3	0.6	10	0.952526625849109
top	0.334737463226586	0.462586439213901	0.570995081442884	7	4	0.571428571428571	10	0.860764359085496
forest	0.220798560513771	0.165777540044836	0.276105409415083	20	6	0.3	4	0.198721022272339
beat	1.33574707310293	0.774508645421316	1.54404788952137	7	5	0.714285714285714	9	3.43475982424441
candles	0.289894158420348	0.42708066663664	0.51617489177704	7	4	0.571428571428571	10	0.745446421103362
brightness	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
rushed	0.131063517226486	0.25206916372998	0.284106509695411	7	3	0.428571428571429	6	0.337022023302403
followed	1.60136300787704	0.782753747173583	1.7824328631708	8	6	0.75	9	3.60307133950437
burned	0.26459137312342	0.487843091734986	0.554977005726261	5	3	0.6	10	0.952526625849109
cracked	0.26459137312342	0.487843091734986	0.554977005726261	5	3	0.6	10	0.952526625849109
humpy	0.0170405842338398	0.0329224021484428	0.0370710948618243	9	1	0.111111111111111	7	0.034043185595016
dumpy	0.0170405842338398	0.0329224021484428	0.0370710948618243	9	1	0.111111111111111	7	0.034043185595016
downstairs	0.0783946326547813	0.220092213582539	0.233637113722841	5	2	0.4	6	0.282202867333254
forward	31.4359949556921	0.99122093223154	31.4516183652096	5	5	1	12	112.907310704752
stairs	0.140744801827454	0.265738963657996	0.300709654064307	7	3	0.428571428571429	6	0.361913475597009
lonely	0.0866832633638002	0.115067182861519	0.14406402992796	12	3	0.25	5	0.130029286554882
jumped	0.218190469120228	0.219072790911114	0.309192445788201	14	5	0.357142857142857	4	0.280529079229686
hole	0.595374294192703	0.572574881746525	0.826022121612071	8	5	0.625	10	1.33959109395853
mice	0.0153044036936202	0.0224435751183978	0.0271650296615421	12	1	0.0833333333333333	7	0.0229588538800879
growing	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
sunday	0.121997468028879	0.215378617838252	0.247530465250993	8	3	0.375	6	0.274500061730222
forgot	0.26459137312342	0.487843091734986	0.554977005726261	5	3	0.6	10	0.952526625849109
golden	0.620337290338118	0.443695605944292	0.762682204144237	14	7	0.5	8	0.797577029204376
sunshine	0.596002425247783	0.338125449204156	0.68523551447714	21	9	0.428571428571429	6	0.510860326624722
ugly	0.223682573345525	0.334790982015786	0.402639907681257	8	4	0.5	8	0.503286896245492
boys	0.572215818866319	0.631898852497187	0.852482904900804	6	4	0.666666666666667	10	1.71664461462283
breast	31.4359949556921	0.99122093223154	31.4516183652096	5	5	1	12	112.907310704752
mirror	0.0158105362335907	0.0252313081721591	0.0297756942500447	11	1	0.0909090909090909	7	0.0258844055863618
sprite	0.0224046056488293	0.0746052115891351	0.0778967518612886	5	1	0.2	5	0.0806198743751853
boiled	0.100406970490048	0.16723371386776	0.195060695110504	9	3	0.333333333333333	4	0.200817103973399
mouth	0.452735288212549	0.57594866322379	0.732588632086365	6	4	0.666666666666667	10	1.35820504093292
stars	0.452735288212549	0.57594866322379	0.732588632086365	6	4	0.666666666666667	10	1.35820504093292
splinter	0.0827980659687237	0.229630699488581	0.244101982531434	5	2	0.4	6	0.298078725795717
girl	0.119796791805896	0.0650354603635466	0.136311710544926	31	5	0.161290322580645	5	0.0695592801720958
pots	0.178553686469762	0.348815328086229	0.391859097201846	6	3	0.5	8	0.535662682386385
larger	0.0960615522558008	0.14741848607794	0.175954630116135	10	3	0.3	4	0.172908377287918
sister	0.452735288212549	0.57594866322379	0.732588632086365	6	4	0.666666666666667	10	1.35820504093292
parents	0.334737463226586	0.462586439213901	0.570995081442884	7	4	0.571428571428571	10	0.860764359085496
reached	0.334737463226586	0.462586439213901	0.570995081442884	7	4	0.571428571428571	10	0.860764359085496
nicely	0.452735288212549	0.57594866322379	0.732588632086365	6	4	0.666666666666667	10	1.35820504093292
kay	0.00954998140009667	0.00241879349535588	0.00985153321647795	73	1	0.0136986301369863	7	0.00242465824294237
gerda	0.00910551706149798	0.00155812678242038	0.00923786772081775	122	1	0.00819672131147541	7	0.00156055833015012
grandmother	0.0618376809032912	0.050339772828841	0.0797370146666941	21	3	0.142857142857143	5	0.0530081932343242
choose	0.233450826364361	0.456644535850779	0.512858187467624	5	3	0.6	10	0.840415834532531
chair	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
flakes	0.0851725922384777	0.122329644194781	0.14906009632844	11	3	0.272727272727273	4	0.139379943034022
hymn	0.233450826364361	0.456644535850779	0.512858187467624	5	3	0.6	10	0.840415834532531
blooming	0.15582718959067	0.189459344358403	0.245309918634454	12	4	0.333333333333333	4	0.233744406328925
angels	0.0189452947074842	0.0464247644640053	0.0501416288835115	7	1	0.142857142857143	5	0.048684951888364
church	0.306069433656722	0.159645647504755	0.345203173487961	29	8	0.275862068965517	4	0.189974201990771
tower	0.334737463226586	0.462586439213901	0.570995081442884	7	4	0.571428571428571	10	0.860764359085496
afterwards	0.595374294192703	0.572574881746525	0.826022121612071	8	5	0.625	10	1.33959109395853
gloves	0.020374556804601	0.0576029115501674	0.0611000653358106	6	1	0.166666666666667	5	0.0611238216418087
sledge	0.013713301647749	0.0143351001909713	0.0198380881026207	17	1	0.0588235294117647	7	0.0145435839236526
drove	0.164094151704199	0.228020601531597	0.280927544655827	10	4	0.4	6	0.295371355743413
prayer	0.127037579112828	0.22229337936489	0.256032992046554	8	3	0.375	6	0.285831923590101
forget	1.33574707310293	0.774508645421316	1.54404788952137	7	5	0.714285714285714	9	3.43475982424441
comb	0.0525409346814857	0.105722049299869	0.118058043035483	8	2	0.25	5	0.118220570256818
bush	0.153321952595207	0.175118354024461	0.232753214937717	13	4	0.307692307692308	4	0.212295127281391
bum	0.0686657667056941	0.170812245161657	0.184097285733513	6	2	0.333333333333333	4	0.205999478604165
stands	0.163012092565516	0.328427591193852	0.366657367279023	6	3	0.5	8	0.489042710640385
flames	0.233450826364361	0.456644535850779	0.512858187467624	5	3	0.6	10	0.840415834532531
flame	0.26459137312342	0.487843091734986	0.554977005726261	5	3	0.6	10	0.952526625849109
path	0.233450826364361	0.456644535850779	0.512858187467624	5	3	0.6	10	0.840415834532531
maiden	0.077783294928735	0.0338274393665329	0.0848206143815702	40	4	0.1	7	0.0350117988699183
swing	0.0525409346814857	0.105722049299869	0.118058043035483	8	2	0.25	5	0.118220570256818
melancholy	0.26459137312342	0.487843091734986	0.554977005726261	5	3	0.6	10	0.952526625849109
dancing	0.0544992941457055	0.109232029846894	0.122072967551596	8	2	0.25	5	0.1226268046303
visit	0.0544992941457055	0.109232029846894	0.122072967551596	8	2	0.25	5	0.1226268046303
dried	0.0783946326547813	0.220092213582539	0.233637113722841	5	2	0.4	6	0.282202867333254
raven	0.0117611070795009	0.00705389835345972	0.013714267086375	30	1	0.0333333333333333	7	0.00710400931305605
tiresome	0.26459137312342	0.487843091734986	0.554977005726261	5	3	0.6	10	0.952526625849109
tame	0.0189452947074842	0.0464247644640053	0.0501416288835115	7	1	0.142857142857143	5	0.048684951888364
sweetheart	0.020374556804601	0.0576029115501674	0.0611000653358106	6	1	0.166666666666667	5	0.0611238216418087
talk	0.0694309571737822	0.172387577217182	0.185844382731568	6	2	0.333333333333333	4	0.20829505753132
saloons	0.0686657667056941	0.170812245161657	0.184097285733513	6	2	0.333333333333333	4	0.205999478604165
robber	0.0130761296852047	0.0116604660076956	0.0175200352471368	20	1	0.05	7	0.0117980366125741
beard	0.127037579112828	0.22229337936489	0.256032992046554	8	3	0.375	6	0.285831923590101
knife	0.0487048523318616	0.0887666929690761	0.101250621831842	9	2	0.222222222222222	5	0.0974137932450088
naughty	0.057801747770538	0.129401951342961	0.141724758093619	7	2	0.285714285714286	4	0.148635701105203
burnt	0.255246733482697	0.364799558355172	0.44522984258663	8	4	0.5	8	0.574306210194905
reindeer	0.0126988373274466	0.01027971116508	0.0163380822346572	22	1	0.0454545454545455	7	0.0103864811917527
lapland	0.0163686593527969	0.0286288936458212	0.0329779708349627	10	1	0.1	7	0.029472663391516
fields	14.0382733797854	0.976792119226105	14.0722152602131	6	5	0.833333333333333	11	42.0888115008253
nanny	0.0487048523318616	0.0887666929690761	0.101250621831842	9	2	0.222222222222222	5	0.0974137932450088
finland	0.0149189635420678	0.0202326838100385	0.0251383564961305	13	1	0.0769230769230769	7	0.0206504988232489
warmed	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
wrote	0.26459137312342	0.487843091734986	0.554977005726261	5	3	0.6	10	0.952526625849109
winds	0.057801747770538	0.129401951342961	0.141724758093619	7	2	0.285714285714286	4	0.148635701105203
seaman	0.233450826364361	0.456644535850779	0.512858187467624	5	3	0.6	10	0.840415834532531
music	0.839464079922976	0.683406065314859	1.08247115046548	7	5	0.714285714285714	10	2.15862020854733
tea	0.0787057682821645	0.0982713611997199	0.125904163525007	13	3	0.230769230769231	5	0.108981080306451
understanding	0.26459137312342	0.487843091734986	0.554977005726261	5	3	0.6	10	0.952526625849109
cheeks	1.33574707310293	0.774508645421316	1.54404788952137	7	5	0.714285714285714	9	3.43475982424441
frog	0.0487048523318616	0.0887666929690761	0.101250621831842	9	2	0.222222222222222	5	0.0974137932450088
flea	0.020374556804601	0.0576029115501674	0.0611000653358106	6	1	0.166666666666667	5	0.0611238216418087
grasshopper	0.0224046056488293	0.0746052115891351	0.0778967518612886	5	1	0.2	5	0.0806198743751853
mild	14.0382733797854	0.976792119226105	14.0722152602131	6	5	0.833333333333333	11	42.0888115008253
lap	0.572215818866319	0.631898852497187	0.852482904900804	6	4	0.666666666666667	10	1.71664461462283
elderbush	0.020374556804601	0.0576029115501674	0.0611000653358106	6	1	0.166666666666667	5	0.0611238216418087
boot	0.0783946326547813	0.220092213582539	0.233637113722841	5	2	0.4	6	0.282202867333254
elder	0.013713301647749	0.0143351001909713	0.0198380881026207	17	1	0.0588235294117647	7	0.0145435839236526
proud	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
fiftieth	0.0224046056488293	0.0746052115891351	0.0778967518612886	5	1	0.2	5	0.0806198743751853
anniversary	0.0224046056488293	0.0746052115891351	0.0778967518612886	5	1	0.2	5	0.0806198743751853
marriage	1.67358473733949	0.857650117183976	1.88054502646477	5	4	0.8	9	6.02494431479385
confirmed	0.157077339660563	0.204480302020974	0.257847793377079	11	4	0.363636363636364	6	0.257039897994286
rosy	31.4359949556921	0.99122093223154	31.4516183652096	5	5	1	12	112.907310704752
clergyman	0.131063517226486	0.25206916372998	0.284106509695411	7	3	0.428571428571429	6	0.337022023302403
carved	0.057801747770538	0.129401951342961	0.141724758093619	7	2	0.285714285714286	4	0.148635701105203
soldier	0.0328374614609963	0.0250672344336534	0.0413118036080992	23	2	0.0869565217391304	7	0.0257117570759781
hog	0.020374556804601	0.0576029115501674	0.0611000653358106	6	1	0.166666666666667	5	0.0611238216418087
nay	0.167559264016715	0.215187570743482	0.272730265207777	11	4	0.363636363636364	6	0.274189809847096
dance	0.0935657983678536	0.0776725446387916	0.121604205580559	20	4	0.2	5	0.0842136317067271
burdock	0.0224046056488293	0.0746052115891351	0.0778967518612886	5	1	0.2	5	0.0806198743751853
